Base path: 'E:/unity editor/2019.4.14f1/Editor/Data', plugins path 'E:/unity editor/2019.4.14f1/Editor/Data/PlaybackEngines'
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Sampling/Fibonacci.hlsl(266): 'Fibonacci2dSeq': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Sampling/Hammersley.hlsl(21): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Sampling/Sampling.hlsl(128): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(52): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(176): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(183): 'TransformWorldToTangent': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/LightLoop/LightLoopDef.hlsl(58): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/LightLoop/LightLoopDef.hlsl(360): 'UnpackContactShadowData': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDPCSS.hlsl(92): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDPCSS.hlsl(119): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDPCSS.hlsl(160): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDPCSS.hlsl(162): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDPCSS.hlsl(165): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(21): 'SampleShadow_ComputeSamples_Tent_3x3': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(24): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(44): 'SampleShadow_ComputeSamples_Tent_5x5': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(52): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(53): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(54): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(55): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(61): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(62): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(63): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(64): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(67): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(91): 'SampleShadow_ComputeSamples_Tent_7x7': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(99): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(100): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(101): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(102): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(107): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(108): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(109): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(110): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(115): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(116): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(117): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(118): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(123): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(124): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(125): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(126): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(294): 'BlockerSearch': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(313): 'PenumbraSizePunctual': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(314): 'PenumbraSizeDirectional': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/Lighting/Shadow/HDShadowSampling.hlsl(319): 'PCSS': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/ShaderVariablesFunctions.hlsl(122): 'CreateTangentToWorld': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at VolumeVoxelization.compute(202): 'ComputeHeightFogMultiplier': conversion from larger type to smaller, possible loss of data
  api=18 insize=17994 outsize=41398 ok=1
Cmd: compileComputeKernel
  api=4 insize=17994 outsize=8303 ok=1
Cmd: compileComputeKernel
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Common.hlsl(1028): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(52): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(176): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(183): 'TransformWorldToTangent': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/ShaderVariablesFunctions.hlsl(122): 'CreateTangentToWorld': conversion from larger type to smaller, possible loss of data
  api=18 insize=4823 outsize=19107 ok=1
Cmd: compileComputeKernel
  api=4 insize=4823 outsize=885 ok=1
Cmd: compileComputeKernel
  api=4 insize=4823 outsize=2835 ok=1
Cmd: compileComputeKernel
  error: 2 plat 9 at Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/ShaderVariablesFunctions.hlsl(103): #error "SAMPLE_TEXTURECUBE_ARRAY" is not supported on GLES 3.0
  error: 2 plat 9 at Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/ShaderVariablesFunctions.hlsl(108): #error "SAMPLE_TEXTURECUBE_ARRAY_LOD" is not supported on GLES 3.0
  api=9 insize=650 outsize=0 ok=0
Cmd: compileComputeKernel
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Common.hlsl(1028): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(52): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(176): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(183): 'TransformWorldToTangent': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/ShaderVariablesFunctions.hlsl(122): 'CreateTangentToWorld': conversion from larger type to smaller, possible loss of data
  api=18 insize=2770 outsize=11489 ok=1
Cmd: compileComputeKernel
  api=4 insize=14139 outsize=666 ok=1
Cmd: compileComputeKernel
  api=4 insize=11086 outsize=4877 ok=1
Cmd: compileComputeKernel
  api=4 insize=259 outsize=480 ok=1
Cmd: compileComputeKernel
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Common.hlsl(1028): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(52): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(176): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(183): 'TransformWorldToTangent': conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.high-definition/Runtime/ShaderLibrary/ShaderVariablesFunctions.hlsl(122): 'CreateTangentToWorld': conversion from larger type to smaller, possible loss of data
  api=18 insize=3111 outsize=7819 ok=1
Cmd: compileComputeKernel
  api=18 insize=40264 outsize=192333 ok=1
Cmd: compileComputeKernel
  api=18 insize=40264 outsize=198918 ok=1
Cmd: compileComputeKernel
  api=4 insize=40264 outsize=42786 ok=1
Cmd: compileComputeKernel
  api=4 insize=40264 outsize=39667 ok=1
Cmd: compileComputeKernel
  api=4 insize=8511 outsize=984 ok=1
Cmd: compileComputeKernel
  api=4 insize=3450 outsize=1061 ok=1
Cmd: compileComputeKernel
  api=4 insize=3450 outsize=1076 ok=1
Cmd: compileComputeKernel
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Common.hlsl(1028): conversion from larger type to smaller, possible loss of data
  api=18 insize=22295 outsize=66323 ok=1
Cmd: compileComputeKernel
  api=4 insize=22295 outsize=14875 ok=1
Cmd: compileComputeKernel
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/Common.hlsl(1028): conversion from larger type to smaller, possible loss of data
  error: 1 plat 18 at Packages/com.unity.render-pipelines.core/ShaderLibrary/SpaceTransforms.hlsl(52): conversion from larger type to smaller, possible loss of data
